unit_id,airline_sentiment,airline,text
681459289,negative,Delta,"@JetBlue claims w/ customer protection they ""will notify customers of delays, Cancelled Flightlations and diversions."" #NotTRUE http://t.co/3oq1T4ohjl"
681457986,negative,Delta,@JetBlue where is it coming from? I thought Tampa?
681450149,negative,United,@united hilarious
681454060,negative,United,@united if your air traffic crew could get their shit together no one would notice the rudeness of the ground staff
681461444,negative,US Airways,@USAirways you keep suggesting people call 800-428-4322 but we just end up on hold for hours. You seriously don't have a better method?!
681451239,negative,United,@united now the weight restriction? 'We'll try to get as many of you as we can on this plane'
681462390,negative,US Airways,@USAirways FUK U US AIRWAYS WITH YO SHITTY CHICKEN SALAD SANDWICH THAT SO OVERPRICED AND U FUKING MAKE ME WAIT IN A 6 HR LAYOVER FUK U AND
681458458,negative,Delta,@JetBlue she has...she hasn't heard from anyone in over a week. a nonstop flight and her baggage was lost/stolen. customer service _��_
681677307,negative,American,@AmericanAir how about some rampers at gate b40 dfw?   Waiting to be marshaled in
681678878,negative,American,@AmericanAir  you have now lost my luggage for40 hours holding for4 hrs on phone #wtf is this how you treat your loyal passengers?#stranded
681678518,negative,American,@AmericanAir how can I get travel question answered quickly... Online and calling not helping with this busy day
681460256,negative,US Airways,@USAirways  I'm glad this airline is going to be swallowed by American!!! American always picks up the phone and solves problems.
681455075,negative,Southwest,"@SouthwestAir that's gotta be a new record: 4 hrs in the air, 11 hrs waiting and 0 bags delivered to destination."
681449155,negative,United,@united very unhappy at no response to complaint emailed on 2nd Feb ref.8441639. Awful customer service!
681678292,negative,American,@AmericanAir I don't like making a scene but this hasn't been addressed properly. Please have them do that.
681451554,negative,United,@united haven�۪t before and haven�۪t this time &amp; have checked spam/junk mail just in case���nothing
681449143,negative,United,@united I wonder if sharing all this on FB and insta would produce a number. 140 characters really limits my story telling.
681453881,negative,United,@united how on earth could you close the united club in Atlanta? What a major #fail at an airport of this size
681462430,negative,US Airways,@USAirways understood and I am sympathetic. How do I get my $100 back? I shouldn't have to pay especially if YOU switched my flight.
681677967,negative,American,@AmericanAir emailed AAdvantage for status match ... still waiting.  Can't wait to move from @united but help me out here :)
681457934,negative,Delta,@JetBlue once you go blue you don't go back
681453959,negative,United,@united my son is a passenger on flight 3710 from Chicago to Toronto. The plane came within feet of colliding  another plane and is stopped.
681449356,negative,United,@united Well the bar is set low! You guys are really good at the apology game! What will change? When will u guys learn?
681460095,negative,US Airways,@USAirways an award travel ticket but cannot since it is under a different last name. I simply need to change it
681455208,negative,Southwest,@SouthwestAir the ball has been dropped. My snowboard will not be making it to my destination. #totalfail #letdown
681451336,negative,United,"@united Freakin"""
681450667,negative,United,@united stay more than 24h traveling ans sleeping on the airports floor
681455493,negative,Southwest,@SouthwestAir well my mom called earlier and you guys had her on hold for close to an hour
681461009,negative,US Airways,@usairways @usair   idiots took our plane &amp; gave it to someone else. Fudgers!!!! Flight 799 from Philly to Orlando
681458741,negative,Delta,@JetBlue Why not deal with that while the plane's on the ground instead of diverting the plane &amp; adding 2 hrs to the flight?
681462557,negative,US Airways,@USAirways Unfortunately I doubt that the consistently subpar service will improve with the @AmericanAir merger. #USAirways
681449131,negative,United,@united ours in July. You have ZERO excuses for this. You have an out-of-date system that causes problems like this.
681454492,negative,Southwest,"@SouthwestAir After multiple attempts, I was finally able to submit them Late Flight last night."
681462093,negative,US Airways,@nrhodes85: look! Another apology. DO NOT FLY @USAirways
681678825,negative,American,@AmericanAir My connecting flight to DFW was Cancelled Flightled and need to get to IND tomorrow. Any way I can get this sorted out? Been holding 1h08
681454352,negative,Southwest,@SouthwestAir thx but I'll be expecting a credit for this leg.
681458854,negative,Delta,@JetBlue we've been on the runway for over an hour. Now the water pressure is low and taxiing back for maintenance. #1572
681450836,negative,United,@united Are your earnings so low that checkin people have to also be on Tarmac loading bags? JAN
681677348,negative,American,@AmericanAir the flight is not going to make the connection to #MEX #AA2444
681449656,negative,United,@united I think DM would be better
681459711,negative,Delta,"@JetBlue you stood me up last night, but I'm giving you a second chance. I'm just a boy, tweeting an airline, asking them to fly him home."
681456115,negative,Southwest,@SouthwestAir I already follow you and can't DM because u need to follow me back
681460826,negative,US Airways,@USAirways thanks for Cancelled Flighting flight 5097 today. Now missing required training. Not a happy customer.
681452604,negative,United,@united please send help ASAP to @KathrynSotelo on flight 5957 to Chicago seat 9c #Airlines http://t.co/9sKrLyrZ1O
681461806,negative,US Airways,@USAirways -beg to differ. 4 things booked wrong and still not fixed. Get your act together! #USAirSucks
681452842,negative,United,@united another #DELAYED day. #Delayed outbound. #delayed inbound and now waiting at EWR for a gate to be ready. how is it not ready!??
681461910,negative,US Airways,@USAirways yes. But the manner with which it was done was harsh for those affected. Already checked in. No remorse. Weak alternatives.
681457869,negative,Delta,"@JetBlue yes, please get me the seats we paid for."
681469637,negative,American,"@AmericanAir - how long does it take to get credit to my AA account? Traveled in Jan &amp; only one leg reported. Asked for credit, no response."
681462559,negative,US Airways,"@USAirways I didn't Cancelled Flight my flight, you did. Than you loved me to another flight and forgot my bags"
681678307,negative,American,"@AmericanAir seriously, you treat your passengers like shit."
681454295,negative,United,"@United - Ridiculous to fly outdated 757s anywhere much less btwn IAH and SFO. No power ports, no  Wifi, no personal entertainment. TORTURE"
681448317,negative,Virgin America,@VirginAmerica your airline is awesome but your lax loft needs to step up its game. $40 for dirty tables and floors? http://t.co/hy0VrfhjHt
681679630,negative,American,"@AmericanAir @GolfWithWoody Don't buy it, Woody. They're making it MUCH worse with understaffing, rudeness, and pre-rookie mistakes"
681457403,negative,Delta,".@JetBlue Navigating through 2 rebooks due to flu &amp; ice to visit my Mother.  Your CS reps have been so very helpful, patient and friendly."
